title,terr,dist,currency,ended,cume_bo,cume_adm,w_cume,w_adm,w_screen,w_rank,date,end_date,start_2,end_2,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10
Dark Places,Romania,Prorom,RON,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Dark Places,Russia,West,RUB,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Dark Places,Serbia,Discovery,RSD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Dark Places,Singapore,Cathay,SGD,Complete,0,,,,16,,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19,2015-07-23,2015-07-26,2015-07-30,2015-08-02,2015-08-06,2015-08-09,2015-08-13,2015-08-16,2015-08-20,2015-08-23,2015-08-27,2015-08-30,2015-09-03,2015-09-06
Dark Places,Slovakia,AQS,EUD,Complete,0,,,,19,,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19,2015-07-23,2015-07-26,2015-07-30,2015-08-02,2015-08-06,2015-08-09,2015-08-13,2015-08-16,2015-08-20,2015-08-23
Dark Places,Slovenia,Discovery,EUD,Complete,0,,,,,,2015-09-24,2015-09-27,2015-10-01,2015-10-04,2015-10-08,2015-10-11,2015-10-15,2015-10-18,2015-10-22,2015-10-25,2015-10-29,2015-11-01,2015-11-05,2015-11-08,2015-11-12,2015-11-15,2015-11-19,2015-11-22,2015-11-26,2015-11-29
Dark Places,South Africa,Times Media,ZAR,Complete,0,,,,25,,2015-09-11,2015-09-13,2015-09-18,2015-09-20,2015-09-25,2015-09-27,2015-10-02,2015-10-04,2015-10-09,2015-10-11,2015-10-16,2015-10-18,2015-10-23,2015-10-25,2015-10-30,2015-11-01,2015-11-06,2015-11-08,2015-11-13,2015-11-15
Dark Places,South Korea,Noori,KRW,Complete,0,,,,14,,2015-07-15,2015-07-19,2015-07-22,2015-07-26,2015-07-29,2015-08-02,2015-08-05,2015-08-09,2015-08-12,2015-08-16,2015-08-19,2015-08-23,2015-08-26,2015-08-30,2015-09-02,2015-09-06,2015-09-09,2015-09-13,2015-09-16,2015-09-20
Dark Places,Spain,Second Gen,EUD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Dark Places,Sweden,Svensk,SEK,Complete,0,,,,12,,2015-08-14,2015-08-16,2015-08-21,2015-08-23,2015-08-28,2015-08-30,2015-09-04,2015-09-06,2015-09-11,2015-09-13,2015-09-18,2015-09-20,2015-09-25,2015-09-27,2015-10-02,2015-10-04,2015-10-09,2015-10-11,2015-10-16,2015-10-18
